"","Date","Year","Month","Country","Reef_name","Site_name","Reef_zone","N","W","Dive","Depth_(m)","Methodology","Transect","Microhabitat_No","Microhabitat_label","Fish_tag_ID","Family","Genus","Fish_species","Humid_weight_(gr)","SL(mm)","TL(mm)","DNA_method","Group_humid_weight","Box_storage","Note","Photo quality","STRIwebsite","Park_region"
"1487","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1205","Blenniidae","Hypleurochilus","Hypleurochilus bermudensis","0.47",NA,30.91,NA,NA,NA,NA,NA,NA,"North"
"1488","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1206","Tripterygiidae","Enneanectes","Enneanectes boehlkei","0.151",NA,22.71,NA,NA,NA,NA,NA,NA,"North"
"1489","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1207","Labrisomidae","Starksia","Starksia ocellata","4.2000000000000003E-2",NA,16.03,NA,NA,NA,NA,NA,NA,"North"
"1490","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1208","Tripterygiidae","Enneanectes","Enneanectes boehlkei","0.112",NA,19.73,NA,NA,NA,NA,NA,NA,"North"
"1491","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1209","Tripterygiidae","Enneanectes","Enneanectes boehlkei","8.1000000000000003E-2",NA,NA,NA,NA,NA,NA,NA,NA,"North"
"1492","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1210","Tripterygiidae","Enneanectes","Enneanectes boehlkei","5.0999999999999997E-2",NA,15.1,NA,NA,NA,NA,NA,NA,"North"
"1493","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1211","Tripterygiidae","Enneanectes","Enneanectes boehlkei","3.1E-2",NA,13.66,NA,NA,NA,NA,NA,NA,"North"
"1494","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1212","Tripterygiidae","Enneanectes","Enneanectes boehlkei","0.04",NA,13.15,NA,NA,NA,NA,NA,NA,"North"
"1495","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1213","Labrisomidae","Starksia","Starksia ocellata","5.8000000000000003E-2",NA,17.4,NA,NA,NA,NA,NA,NA,"North"
"1496","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1214","Tripterygiidae","Enneanectes","Enneanectes altivelis","7.2999999999999995E-2",NA,18.49,NA,NA,NA,NA,NA,NA,"North"
"1497","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1215","Tripterygiidae","Enneanectes","Enneanectes altivelis","7.2999999999999995E-2",NA,18.18,NA,NA,NA,NA,NA,NA,"North"
"1498","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1216","Tripterygiidae","Enneanectes","Enneanectes altivelis","3.2000000000000001E-2",NA,12.11,NA,NA,NA,NA,NA,NA,"North"
"1499","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1217","Gobiidae","Lythrypnus","Lythrypnus nesiotes","3.6999999999999998E-2",NA,15.55,"Metabarcoding",NA,NA,NA,NA,NA,"North"
"1500","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1218","Gobiidae","Lythrypnus","Lythrypnus nesiotes","4.2000000000000003E-2",NA,16.25,"Metabarcoding",NA,NA,NA,NA,NA,"North"
"1501","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1219","Tripterygiidae","Enneanectes","Enneanectes altivelis","4.8000000000000001E-2",NA,16.53,NA,NA,NA,NA,NA,NA,"North"
"1502","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1220","Gobiidae","Elacatinus","Elacatinus jarocho","4.1000000000000002E-2",NA,17.27,NA,NA,NA,NA,NA,NA,"North"
"1503","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1221","Gobiidae","Elacatinus","Elacatinus jarocho","3.7999999999999999E-2",NA,15.6,NA,NA,NA,NA,NA,NA,"North"
"1504","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1222","Gobiidae","Lythrypnus","Lythrypnus nesiotes","3.7999999999999999E-2",NA,14.92,"Metabarcoding",NA,NA,NA,NA,NA,"North"
"1505","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1223","Gobiidae","Elacatinus","Elacatinus jarocho","6.2E-2",NA,19.3,NA,NA,NA,NA,NA,NA,"North"
"1506","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1224","Gobiidae","Elacatinus","Elacatinus jarocho","4.2999999999999997E-2",NA,16.02,NA,NA,NA,NA,NA,NA,"North"
"1507","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1225","Gobiidae","Elacatinus","Elacatinus jarocho","0.05",NA,17.77,NA,NA,NA,NA,NA,NA,"North"
"1508","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1226","Blenniidae","Ophioblennius","Ophioblennius macclurei","2.6190000000000002",NA,59.51,NA,NA,NA,NA,NA,NA,"North"
"1509","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1227","Blenniidae","Ophioblennius","Ophioblennius macclurei","6.476",NA,84.76,NA,NA,NA,NA,NA,NA,"North"
"1510","September 4th, 2023","2023",8,"Mexico","Anegada de Adentro","El_Ancla","Front",19.22318,"-96.047799999999995",NA,"15","CryptoStation","CS","CS009",NA,"VER23.8F_1228","Blenniidae","Ophioblennius","Ophioblennius macclurei","6.8609999999999998",NA,85.11,NA,NA,NA,NA,NA,NA,"North"
"1511","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1229","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.66800000000000004",NA,39.24,NA,NA,NA,NA,NA,NA,"South"
"1512","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1230","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.47499999999999998",NA,35.27,NA,NA,NA,NA,NA,NA,"South"
"1513","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1231","Apogonidae","Phaeoptyx","Phaeoptyx pigmentaria","1.3759999999999999",NA,48.99,NA,NA,NA,NA,NA,NA,"South"
"1514","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1232","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.16700000000000001",NA,25.62,NA,NA,NA,NA,NA,NA,"South"
"1515","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1233","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum","0.11",NA,22.1,NA,NA,NA,NA,NA,NA,"South"
"1516","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1234","Gobiidae","Lythrypnus","Lythrypnus spilus","9.6000000000000002E-2",NA,19.98,NA,NA,NA,NA,NA,NA,"South"
"1517","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1235","Gobiidae","Lythrypnus","Lythrypnus nesiotes","3.2000000000000001E-2",NA,13.4,"Metabarcoding",NA,NA,NA,NA,NA,"South"
"1518","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1236","Gobiidae","Lythrypnus","Lythrypnus spilus","0.14299999999999999",NA,23.27,NA,NA,NA,NA,NA,NA,"South"
"1519","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1237","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.53900000000000003",NA,36.01,NA,NA,NA,NA,NA,NA,"South"
"1520","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1238","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.52300000000000002",NA,34.59,NA,NA,NA,NA,NA,NA,"South"
"1521","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1239","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.219",NA,26.98,NA,NA,NA,NA,NA,NA,"South"
"1522","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1240","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.14899999999999999",NA,24.32,NA,NA,NA,NA,NA,NA,"South"
"1523","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1241","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.128",NA,22.48,NA,NA,NA,NA,NA,NA,"South"
"1524","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1242","Gobiidae","Lythrypnus","Lythrypnus nesiotes","3.3000000000000002E-2",NA,13.96,"Metabarcoding",NA,NA,NA,NA,NA,"South"
"1525","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1243","Blenniidae","Hypleurochilus","Hypleurochilus bermudensis","4.2000000000000003E-2",NA,11.71,NA,NA,NA,NA,NA,NA,"South"
"1526","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1244","Gobiidae","Lythrypnus","Lythrypnus nesiotes","3.2000000000000001E-2",NA,12.95,"Metabarcoding",NA,NA,NA,NA,NA,"South"
"1527","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1245","Gobiidae","Lythrypnus","Lythrypnus nesiotes","1.7999999999999999E-2",NA,10.81,"Metabarcoding",NA,NA,NA,NA,NA,"South"
"1528","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1246","Gobiidae","Gnatholepis","Gnatholepis thompsoni","1.101",NA,46.68,NA,NA,NA,NA,NA,NA,"South"
"1529","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1247","Gobiidae","Gnatholepis","Gnatholepis thompsoni","0.89100000000000001",NA,45.39,NA,NA,NA,NA,NA,NA,"South"
"1530","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1248","Gobiidae","Gnatholepis","Gnatholepis thompsoni","0.92100000000000004",NA,46.56,NA,NA,NA,NA,NA,NA,"South"
"1531","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1249","Gobiidae","Gnatholepis","Gnatholepis thompsoni","0.64100000000000001",NA,39.1,NA,NA,NA,NA,NA,NA,"South"
"1532","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1250","Gobiidae","Coryphopterus","Coryphopterus dicrus","0.32200000000000001",NA,29.09,NA,NA,NA,NA,NA,NA,"South"
"1533","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1251","Labrisomidae","Starksia","Starksia ocellata","0.27100000000000002",NA,30.6,NA,NA,NA,NA,NA,NA,"South"
"1534","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1535","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1536","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1537","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1538","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1539","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1540","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1541","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1542","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1543","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1544","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1545","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1546","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1547","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1548","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1549","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1550","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1551","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1552","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1553","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1554","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1555","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1556","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1557","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1558","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1559","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1560","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1561","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1562","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1563","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1564","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1565","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1566","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1567","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1568","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1569","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1570","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1571","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1572","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1573","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1574","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1575","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1576","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1577","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
"1578","September 5th, 2023","2023",8,"Mexico","Cabezo","Valiente","Back",19.085,"-95.85736",NA,"7","CryptoStation","CS","CS010",NA,"VER23.8F_1252","Gobiidae","Coryphopterus","Coryphopterus personatus","Fish group",NA,NA,NA,TRUE,NA,NA,NA,NA,"South"
